Format,Scope,Constraint,Lobby size,Result,Simulations run,Detail
Free Pick,Nationality: Armenia,3 per nationality,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Armenia,3 per nationality,5,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Austria,No constraints,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 4
Free Pick,Nationality: Austria,No constraints,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 3
Free Pick,Nationality: Austria,No constraints,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 2
Free Pick,Nationality: Austria,No constraints,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Austria,1 per club,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 4
Free Pick,Nationality: Austria,1 per club,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 3
Free Pick,Nationality: Austria,1 per club,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Austria,1 per club,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Austria,3 per club,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 4
Free Pick,Nationality: Austria,3 per club,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 3
Free Pick,Nationality: Austria,3 per club,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 2
Free Pick,Nationality: Austria,3 per club,5,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 2
Free Pick,Nationality: Austria,1 per nationality,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Austria,1 per nationality,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Austria,1 per nationality,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 2
Free Pick,Nationality: Austria,1 per nationality,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 2
Free Pick,Nationality: Austria,3 per nationality,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 4
Free Pick,Nationality: Austria,3 per nationality,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 3
Free Pick,Nationality: Austria,3 per nationality,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 2
Free Pick,Nationality: Austria,3 per nationality,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Belgium,No constraints,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 5
Free Pick,Nationality: Belgium,No constraints,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 4
Free Pick,Nationality: Belgium,No constraints,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 3
Free Pick,Nationality: Belgium,No constraints,5,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 3
Free Pick,Nationality: Belgium,1 per club,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 5
Free Pick,Nationality: Belgium,1 per club,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 4
Free Pick,Nationality: Belgium,1 per club,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 3
Free Pick,Nationality: Belgium,1 per club,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 3
Free Pick,Nationality: Belgium,3 per club,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 4
Free Pick,Nationality: Belgium,3 per club,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 4
Free Pick,Nationality: Belgium,3 per club,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 3
Free Pick,Nationality: Belgium,3 per club,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 3
Free Pick,Nationality: Belgium,1 per nationality,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Belgium,1 per nationality,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 2
Free Pick,Nationality: Belgium,1 per nationality,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 2
Free Pick,Nationality: Belgium,1 per nationality,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 2
Free Pick,Nationality: Belgium,3 per nationality,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 4
Free Pick,Nationality: Belgium,3 per nationality,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 4
Free Pick,Nationality: Belgium,3 per nationality,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 3
Free Pick,Nationality: Belgium,3 per nationality,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 3
Free Pick,Nationality: Bosnia & Herzegovina,No constraints,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Bosnia & Herzegovina,No constraints,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Bosnia & Herzegovina,No constraints,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Bosnia & Herzegovina,No constraints,5,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Bosnia & Herzegovina,1 per club,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Bosnia & Herzegovina,1 per club,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Bosnia & Herzegovina,1 per club,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Bosnia & Herzegovina,1 per club,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Bosnia & Herzegovina,3 per club,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Bosnia & Herzegovina,3 per club,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Bosnia & Herzegovina,3 per club,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Bosnia & Herzegovina,3 per club,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Bosnia & Herzegovina,1 per nationality,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Bosnia & Herzegovina,1 per nationality,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Bosnia & Herzegovina,1 per nationality,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Bosnia & Herzegovina,1 per nationality,5,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Bosnia & Herzegovina,3 per nationality,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Bosnia & Herzegovina,3 per nationality,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Bosnia & Herzegovina,3 per nationality,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Bosnia & Herzegovina,3 per nationality,5,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Brazil,No constraints,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 11
Free Pick,Nationality: Brazil,No constraints,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 10
Free Pick,Nationality: Brazil,No constraints,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 9
Free Pick,Nationality: Brazil,No constraints,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 7
Free Pick,Nationality: Brazil,1 per club,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 11
Free Pick,Nationality: Brazil,1 per club,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 10
Free Pick,Nationality: Brazil,1 per club,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 9
Free Pick,Nationality: Brazil,1 per club,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 8
Free Pick,Nationality: Brazil,3 per club,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 11
Free Pick,Nationality: Brazil,3 per club,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 9
Free Pick,Nationality: Brazil,3 per club,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 9
Free Pick,Nationality: Brazil,3 per club,5,SHORTAGE,1,Free Pick: drafter 4 had no legal pick in round 7
Free Pick,Nationality: Brazil,1 per nationality,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Brazil,1 per nationality,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Brazil,1 per nationality,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 2
Free Pick,Nationality: Brazil,1 per nationality,5,SHORTAGE,1,Free Pick: drafter 4 had no legal pick in round 2
Free Pick,Nationality: Brazil,3 per nationality,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 4
Free Pick,Nationality: Brazil,3 per nationality,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 4
Free Pick,Nationality: Brazil,3 per nationality,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 4
Free Pick,Nationality: Brazil,3 per nationality,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 4
Free Pick,Nationality: Burkina Faso,No constraints,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Burkina Faso,No constraints,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Burkina Faso,No constraints,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Burkina Faso,No constraints,5,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Burkina Faso,1 per club,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Burkina Faso,1 per club,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Burkina Faso,1 per club,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Burkina Faso,1 per club,5,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Burkina Faso,3 per club,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Burkina Faso,3 per club,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Burkina Faso,3 per club,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Burkina Faso,3 per club,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Burkina Faso,1 per nationality,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Burkina Faso,1 per nationality,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Burkina Faso,1 per nationality,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Burkina Faso,1 per nationality,5,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Burkina Faso,3 per nationality,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Burkina Faso,3 per nationality,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Burkina Faso,3 per nationality,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Burkina Faso,3 per nationality,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Cameroon,No constraints,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Cameroon,No constraints,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Cameroon,No constraints,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Cameroon,No constraints,5,SHORTAGE,1,Free Pick: drafter 4 had no legal pick in round 1
Free Pick,Nationality: Cameroon,1 per club,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Free Pick,Nationality: Cameroon,1 per club,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Cameroon,1 per club,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Cameroon,1 per club,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Cameroon,3 per club,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Cameroon,3 per club,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Cameroon,3 per club,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Cameroon,3 per club,5,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Cameroon,1 per nationality,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Cameroon,1 per nationality,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Cameroon,1 per nationality,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Cameroon,1 per nationality,5,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Cameroon,3 per nationality,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Cameroon,3 per nationality,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Cameroon,3 per nationality,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Cameroon,3 per nationality,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Canada,No constraints,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Canada,No constraints,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Canada,No constraints,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Canada,No constraints,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Canada,1 per club,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Canada,1 per club,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Canada,1 per club,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Canada,1 per club,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Canada,3 per club,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Free Pick,Nationality: Canada,3 per club,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Canada,3 per club,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Canada,3 per club,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Canada,1 per nationality,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Canada,1 per nationality,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Canada,1 per nationality,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Canada,1 per nationality,5,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Canada,3 per nationality,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Free Pick,Nationality: Canada,3 per nationality,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Canada,3 per nationality,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Canada,3 per nationality,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Central African Rep.,No constraints,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Central African Rep.,No constraints,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Central African Rep.,No constraints,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Central African Rep.,No constraints,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Central African Rep.,1 per club,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Central African Rep.,1 per club,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Central African Rep.,1 per club,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Central African Rep.,1 per club,5,SHORTAGE,1,Free Pick: drafter 4 had no legal pick in round 1
Free Pick,Nationality: Central African Rep.,3 per club,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Central African Rep.,3 per club,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Central African Rep.,3 per club,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Central African Rep.,3 per club,5,SHORTAGE,1,Free Pick: drafter 4 had no legal pick in round 1
Free Pick,Nationality: Central African Rep.,1 per nationality,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Central African Rep.,1 per nationality,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Central African Rep.,1 per nationality,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Central African Rep.,1 per nationality,5,SHORTAGE,1,Free Pick: drafter 4 had no legal pick in round 1
Free Pick,Nationality: Central African Rep.,3 per nationality,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Central African Rep.,3 per nationality,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Central African Rep.,3 per nationality,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Central African Rep.,3 per nationality,5,SHORTAGE,1,Free Pick: drafter 4 had no legal pick in round 1
Free Pick,Nationality: Colombia,No constraints,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Colombia,No constraints,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Colombia,No constraints,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
